Fisier,Caracteristica,Cod,Axa,NOMINAL,+TOL,-TOL,MEAS,DEV,OUTTOL
SER_235338AAA517287.PDF,PAGINA 3,DIST16,M,7.200,0.100,0.100,7.274,0.074,0.000
SER_235338AAA517287.PDF,PAGINA 3,FCFPROFZ,Z,1,0.000,-0.184,0.808,0.000,0.000
SER_235338AAA517287.PDF,PAGINA 3,FCFPROF8,Z,1,0.606,-0.057,0.051,0.000,0.000
SER_235338AAA517287.PDF,PAGINA 3,DIST8,M,1.000,0.100,0.100,1.026,0.026,0.000
SER_235338AAA517287.PDF,PAGINA 3,LOC16,X,-1.000,0.100,0.100,-1.105,-0.105,0.005
SER_235338AAA517287.PDF,PAGINA 3,LOC19,R,3.000,0.150,0.150,2.940,-0.060,0.000
SER_235338AAA517287.PDF,PAGINA 3,LOC2O,R,3.000,0.150,0.150,2.977,-0.023,0.000
SER_235338AAA517287.PDF,PAGINA 4,LOC21,R,3.000,0.150,0.150,2.943,-0.057,0.000
SER_235338AAA517287.PDF,PAGINA 4,LOC22,R,3.000,0.150,0.150,2.969,-0.031,0.000
SER_235338AAA517287.PDF,PAGINA 4,LOC23,R,3.000,0.150,0.150,2.929,-0.071,0.000
SER_235338AAA517287.PDF,PAGINA 4,LOC24,R,3.000,0.150,0.150,2.967,-0.033,0.000
SER_235338AAA517287.PDF,PAGINA 4,DIST9,M,3.050,0.100,0.100,3.099,0.049,0.000
SER_235338AAA517287.PDF,PAGINA 4,DIST1O,M,6.850,0.100,0.100,6.858,0.008,0.000
SER_235338AAA517287.PDF,PAGINA 4,DIST11,M,3.050,0.100,0.100,3.090,0.040,0.000
SER_235338AAA517287.PDF,PAGINA 4,DIST17,M,6.850,0.100,0.100,6.851,0.001,0.000
SER_235338AAA517287.PDF,PAGINA 4,DIST18,M,1.610,0.100,0.100,1.632,0.023,0.000
SER_235338AAA517287.PDF,PAGINA 4,DIST19,M,1.100,0.100,0.100,1.075,-0.025,0.000
SER_235338AAA517287.PDF,PAGINA 4,DIST47,M,1.600,0.100,0.100,1.632,0.032,0.000
SER_235338AAA517287.PDF,PAGINA 4,DIST2O,M,2.050,0.150,0.150,2.088,0.038,0.000
SER_235338AAA517287.PDF,PAGINA 5,DIST21,M,1.600,0.100,0.100,1.662,0.062,0.000
SER_235338AAA517287.PDF,PAGINA 5,DIST21,M,1.610,0.100,0.100,1.662,0.052,0.000
SER_235338AAA517287.PDF,PAGINA 5,DIST38,M,1.100,0.100,0.100,1.082,-0.018,0.000
SER_235338AAA517287.PDF,PAGINA 5,DIST22,M,2.000,0.100,0.100,2.034,0.034,0.000
SER_235338AAA517287.PDF,PAGINA 5,DIST23,M,2.000,0.100,0.100,1.993,-0.007,0.000
SER_235338AAA517287.PDF,PAGINA 5,DIST24,M,1.610,0.100,0.100,1.640,0.030,0.000
SER_235338AAA517287.PDF,PAGINA 5,DIST25,M,1.100,0.100,0.100,1.108,0.008,0.000
SER_235338AAA517287.PDF,PAGINA 5,DIST41,M,1.100,0.100,0.100,1.101,0.001,0.000
SER_235338AAA517287.PDF,PAGINA 5,DIST44,M,1.600,0.100,0.100,1.633,0.033,0.000
SER_235338AAA517287.PDF,PAGINA 6,DIST44,M,1.610,0.100,0.100,1.633,0.023,0.000
SER_235338AAA517287.PDF,PAGINA 6,DIST26,M,2.050,0.150,0.150,2.059,0.009,0.000
SER_235338AAA517287.PDF,PAGINA 6,DIST12,M,1.100,0.100,0.100,1.089,-0.011,0.000
SER_235338AAA517287.PDF,PAGINA 6,DIST15,M,6.800,0.100,0.100,6.846,0.046,0.000
SER_235338AAA517287.PDF,PAGINA 6,DIST31,M,6.800,0.100,0.100,6.842,-0.042,0.000
SER_235338AAA517287.PDF,PAGINA 6,DIST34,M,1.000,0.100,0.100,1.013,0.013,0.000
SER_235338AAA517287.PDF,PAGINA 6,DIST35,M,1.000,0.100,0.100,1.005,0.005,0.000
SER_235338AAA517288.PDF,PAGINA 1,DIST1,M,4.000,0.100,0.100,4.048,0.048,0.000
SER_235338AAA517288.PDF,PAGINA 1,DIST2,M,1.000,0.100,0.100,1.004,0.004,0.000
SER_235338AAA517288.PDF,PAGINA 1,FCFPROF1,Z,1,-0.124,0.009,0.296,0.000,0.000
SER_235338AAA517288.PDF,PAGINA 1,FCFPROF2,Z,1,-0.020,-0.029,0.092,0.000,0.000
SER_235338AAA517288.PDF,PAGINA 1,LOCZ,R,283.850,0.050,0.050,283.841,-0.009,0.000
SER_235338AAA517288.PDF,PAGINA 1,DIST3,M,1.000,0.100,0.100,1.003,0.003,0.000
SER_235338AAA517288.PDF,PAGINA 2,DIST4,M,4.000,0.100,0.100,4.051,0.051,0.000
SER_235338AAA517288.PDF,PAGINA 2,FCFPROF3,Z,1,0.095,0.013,0.030,0.000,0.000
SER_235338AAA517288.PDF,PAGINA 2,FCFPROF4,Z,1,-0.037,0.004,0.120,0.000,0.000
SER_235338AAA517288.PDF,PAGINA 2,DISTS,M,7.200,0.100,0.100,7.264,0.064,0.000
SER_235338AAA517288.PDF,PAGINA 3,DIST16,M,7.200,0.100,0.100,7.279,0.079,0.000
SER_235338AAA517288.PDF,PAGINA 3,FCFPROFZ,Z,1,0.000,-0.188,0.765,0.000,0.000
SER_235338AAA517288.PDF,PAGINA 3,FCFPROF8,Z,1,0.064,-0.003,0.102,0.000,0.000
SER_235338AAA517288.PDF,PAGINA 3,DIST8,M,1.000,0.100,0.100,1.026,0.026,0.000
SER_235338AAA517288.PDF,PAGINA 3,LOC19,R,3.000,0.150,0.150,2.933,-0.067,0.000
SER_235338AAA517288.PDF,PAGINA 3,LOC2O,R,3.000,0.150,0.150,2.966,-0.034,0.000
SER_235338AAA517288.PDF,PAGINA 4,LOC21,R,3.000,0.150,0.150,2.945,-0.055,0.000
SER_235338AAA517288.PDF,PAGINA 4,LOC22,R,3.000,0.150,0.150,2.973,-0.027,0.000
SER_235338AAA517288.PDF,PAGINA 4,LOC23,R,3.000,0.150,0.150,2.930,-0.070,0.000
SER_235338AAA517288.PDF,PAGINA 4,LOC24,R,3.000,0.150,0.150,2.972,-0.028,0.000
SER_235338AAA517288.PDF,PAGINA 4,DIST9,M,3.050,0.100,0.100,3.093,0.043,0.000
SER_235338AAA517288.PDF,PAGINA 4,DIST1O,M,6.850,0.100,0.100,6.847,-0.003,0.000
SER_235338AAA517288.PDF,PAGINA 4,DIST11,M,3.050,0.100,0.100,3.099,0.049,0.000
SER_235338AAA517288.PDF,PAGINA 4,DIST17,M,6.850,0.100,0.100,6.857,0.007,0.000
SER_235338AAA517288.PDF,PAGINA 4,DIST18,M,1.610,0.100,0.100,1.638,0.029,0.000
SER_235338AAA517288.PDF,PAGINA 4,DIST19,M,1.100,0.100,0.100,1.091,-0.009,0.000
SER_235338AAA517288.PDF,PAGINA 4,DIST47,M,1.600,0.100,0.100,1.638,0.038,0.000
SER_235338AAA517288.PDF,PAGINA 4,DIST2O,M,2.050,0.150,0.150,2.101,0.050,0.000
SER_235338AAA517288.PDF,PAGINA 5,DIST21,M,1.600,0.100,0.100,1.661,0.061,0.000
SER_235338AAA517288.PDF,PAGINA 5,DIST21,M,1.610,0.100,0.100,1.661,0.051,0.000
SER_235338AAA517288.PDF,PAGINA 5,DIST38,M,1.100,0.100,0.100,1.077,-0.023,0.000
SER_235338AAA517288.PDF,PAGINA 5,DIST22,M,2.000,0.100,0.100,2.033,0.033,0.000
SER_235338AAA517288.PDF,PAGINA 5,DIST23,M,2.000,0.100,0.100,2.004,0.004,0.000
SER_235338AAA517288.PDF,PAGINA 5,DIST24,M,1.610,0.100,0.100,1.637,0.026,0.000
SER_235338AAA517288.PDF,PAGINA 5,DIST25,M,1.100,0.100,0.100,1.105,0.005,0.000
SER_235338AAA517288.PDF,PAGINA 5,DIST41,M,1.100,0.100,0.100,1.098,-0.003,0.000
SER_235338AAA517288.PDF,PAGINA 5,DIST44,M,1.600,0.100,0.100,1.629,0.029,0.000
SER_235338AAA517288.PDF,PAGINA 6,DIST44,M,1.610,0.100,0.100,1.629,0.019,0.000
SER_235338AAA517288.PDF,PAGINA 6,DIST26,M,2.050,0.150,0.150,2.068,0.018,0.000
SER_235338AAA517288.PDF,PAGINA 6,DIST12,M,1.100,0.100,0.100,1.085,-0.015,0.000
SER_235338AAA517288.PDF,PAGINA 6,DIST15,M,6.800,0.100,0.100,6.848,0.048,0.000
SER_235338AAA517288.PDF,PAGINA 6,DIST31,M,6.800,0.100,0.100,6.858,-0.058,0.000
SER_235338AAA517288.PDF,PAGINA 6,DIST34,M,1.000,0.100,0.100,1.010,0.010,0.000
SER_235338AAA517288.PDF,PAGINA 6,DIST35,M,1.000,0.100,0.100,1.009,0.009,0.000
SER_235338AAA517289.PDF,PAGINA 1,DIST1,M,4.000,0.100,0.100,4.048,0.048,0.000
SER_235338AAA517289.PDF,PAGINA 1,DIST2,M,1.000,0.100,0.100,1.020,0.020,0.000
SER_235338AAA517289.PDF,PAGINA 1,FCFPROF1,Z,1,0.102,0.092,0.266,0.000,0.000
SER_235338AAA517289.PDF,PAGINA 1,FCFPROF2,Z,1,-0.812,-0.263,0.053,0.000,0.000
SER_235338AAA517289.PDF,PAGINA 1,LOCZ,R,283.850,0.050,0.050,283.844,-0.006,0.000
SER_235338AAA517289.PDF,PAGINA 1,DIST3,M,1.000,0.100,0.100,1.008,0.008,0.000
SER_235338AAA517289.PDF,PAGINA 2,DIST4,M,4.000,0.100,0.100,4.052,0.052,0.000
SER_235338AAA517289.PDF,PAGINA 2,FCFPROF3,Z,1,0.048,0.006,0.026,0.000,0.000
SER_235338AAA517289.PDF,PAGINA 2,FCFPROF4,Z,1,0.021,0.018,0.121,0.000,0.000
SER_235338AAA517289.PDF,PAGINA 2,DISTS,M,7.200,0.100,0.100,7.268,0.068,0.000
SER_235338AAA517289.PDF,PAGINA 3,DIST16,M,7.200,0.100,0.100,7.282,0.083,0.000
SER_235338AAA517289.PDF,PAGINA 3,FCFPROFZ,Z,1,0.000,-0.182,0.787,0.000,0.000
SER_235338AAA517289.PDF,PAGINA 3,FCFPROF8,Z,1,0.098,-0.001,0.107,0.000,0.000
SER_235338AAA517289.PDF,PAGINA 3,DIST8,M,1.000,0.100,0.100,1.026,0.026,0.000
SER_235338AAA517289.PDF,PAGINA 3,LOC16,X,-1.000,0.100,0.100,-1.109,-0.109,0.009
SER_235338AAA517289.PDF,PAGINA 3,LOC19,R,3.000,0.150,0.150,2.943,-0.057,0.000
SER_235338AAA517289.PDF,PAGINA 3,LOC2O,R,3.000,0.150,0.150,2.970,-0.030,0.000
SER_235338AAA517289.PDF,PAGINA 4,LOC21,R,3.000,0.150,0.150,2.946,-0.054,0.000
SER_235338AAA517289.PDF,PAGINA 4,LOC22,R,3.000,0.150,0.150,2.969,-0.031,0.000
SER_235338AAA517289.PDF,PAGINA 4,LOC23,R,3.000,0.150,0.150,2.924,-0.076,0.000
SER_235338AAA517289.PDF,PAGINA 4,LOC24,R,3.000,0.150,0.150,2.962,-0.038,0.000
SER_235338AAA517289.PDF,PAGINA 4,DIST9,M,3.050,0.100,0.100,3.100,0.050,0.000
SER_235338AAA517289.PDF,PAGINA 4,DIST1O,M,6.850,0.100,0.100,6.845,-0.005,0.000
SER_235338AAA517289.PDF,PAGINA 4,DIST11,M,3.050,0.100,0.100,3.098,0.048,0.000
SER_235338AAA517289.PDF,PAGINA 4,DIST17,M,6.850,0.100,0.100,6.851,0.001,0.000
SER_235338AAA517289.PDF,PAGINA 4,DIST18,M,1.610,0.100,0.100,1.635,0.026,0.000
SER_235338AAA517289.PDF,PAGINA 4,DIST19,M,1.100,0.100,0.100,1.088,-0.012,0.000
SER_235338AAA517289.PDF,PAGINA 4,DIST47,M,1.600,0.100,0.100,1.635,0.035,0.000
SER_235338AAA517289.PDF,PAGINA 4,DIST2O,M,2.050,0.150,0.150,2.108,0.058,0.000
SER_235338AAA517289.PDF,PAGINA 5,DIST21,M,1.600,0.100,0.100,1.657,0.057,0.000
SER_235338AAA517289.PDF,PAGINA 5,DIST21,M,1.610,0.100,0.100,1.657,0.047,0.000
SER_235338AAA517289.PDF,PAGINA 5,DIST38,M,1.100,0.100,0.100,1.077,-0.023,0.000
SER_235338AAA517289.PDF,PAGINA 5,DIST22,M,2.000,0.100,0.100,2.043,0.043,0.000
SER_235338AAA517289.PDF,PAGINA 5,DIST23,M,2.000,0.100,0.100,1.996,-0.004,0.000
SER_235338AAA517289.PDF,PAGINA 5,DIST24,M,1.610,0.100,0.100,1.640,0.030,0.000
SER_235338AAA517289.PDF,PAGINA 5,DIST25,M,1.100,0.100,0.100,1.109,0.008,0.000
SER_235338AAA517289.PDF,PAGINA 5,DIST41,M,1.100,0.100,0.100,1.100,0.000,0.000
SER_235338AAA517289.PDF,PAGINA 5,DIST44,M,1.600,0.100,0.100,1.632,0.032,0.000
SER_235338AAA517289.PDF,PAGINA 6,DIST44,M,1.610,0.100,0.100,1.632,0.022,0.000
SER_235338AAA517289.PDF,PAGINA 6,DIST26,M,2.050,0.150,0.150,2.062,0.012,0.000
SER_235338AAA517289.PDF,PAGINA 6,DIST12,M,1.100,0.100,0.100,1.080,-0.020,0.000
SER_235338AAA517289.PDF,PAGINA 6,DIST15,M,6.800,0.100,0.100,6.857,0.057,0.000
SER_235338AAA517289.PDF,PAGINA 6,DIST31,M,6.800,0.100,0.100,6.850,-0.050,0.000
SER_235338AAA517289.PDF,PAGINA 6,DIST34,M,1.000,0.100,0.100,1.012,0.012,0.000
SER_235338AAA517289.PDF,PAGINA 6,DIST35,M,1.000,0.100,0.100,1.010,0.010,0.000
SER_235338AAA517290.PDF,PAGINA 1,DIST1,M,4.000,0.100,0.100,4.051,0.051,0.000
SER_235338AAA517290.PDF,PAGINA 1,DIST2,M,1.000,0.100,0.100,1.000,0.000,0.000
SER_235338AAA517290.PDF,PAGINA 1,FCFPROF1,Z,1,-0.079,0.035,00.294,0.000,0.000
SER_235338AAA517290.PDF,PAGINA 1,FCFPROF2,Z,1,0.015,-0.020,0.119,0.000,0.000
SER_235338AAA517290.PDF,PAGINA 1,LOCZ,R,283.850,0.050,0.050,283.846,-0.004,0.000
SER_235338AAA517290.PDF,PAGINA 1,DIST3,M,1.000,0.100,0.100,0.993,-0.007,0.000
SER_235338AAA517290.PDF,PAGINA 2,DIST4,M,4.000,0.100,0.100,4.056,0.056,0.000
SER_235338AAA517290.PDF,PAGINA 2,FCFPROF3,Z,1,-0.582,-0.104,0.027,0.000,0.000
SER_235338AAA517290.PDF,PAGINA 2,FCFPROF4,Z,1,0.010,0.013,0.116,0.000,0.000
SER_235338AAA517290.PDF,PAGINA 2,DISTS,M,7.200,0.100,0.100,7.274,0.074,0.000
SER_235338AAA517290.PDF,PAGINA 3,DIST16,M,7.200,0.100,0.100,7.287,0.087,0.000
SER_235338AAA517290.PDF,PAGINA 3,FCFPROFZ,Z,1,0.000,-0.185,0.795,0.000,0.000
SER_235338AAA517290.PDF,PAGINA 3,FCFPROF8,Z,1,0.000,0.017,0.133,0.000,0.000
SER_235338AAA517290.PDF,PAGINA 3,DIST8,M,1.000,0.100,0.100,1.023,0.023,0.000
SER_235338AAA517290.PDF,PAGINA 3,LOC19,R,3.000,0.150,0.150,2.943,-0.057,0.000
SER_235338AAA517290.PDF,PAGINA 3,LOC2O,R,3.000,0.150,0.150,2.972,-0.028,0.000
SER_235338AAA517290.PDF,PAGINA 4,LOC21,R,3.000,0.150,0.150,2.944,-0.056,0.000
SER_235338AAA517290.PDF,PAGINA 4,LOC22,R,3.000,0.150,0.150,2.948,-0.052,0.000
SER_235338AAA517290.PDF,PAGINA 4,LOC23,R,3.000,0.150,0.150,2.925,-0.075,0.000
SER_235338AAA517290.PDF,PAGINA 4,LOC24,R,3.000,0.150,0.150,2.974,-0.026,0.000
SER_235338AAA517290.PDF,PAGINA 4,DIST9,M,3.050,0.100,0.100,3.094,0.044,0.000
SER_235338AAA517290.PDF,PAGINA 4,DIST1O,M,6.850,0.100,0.100,6.845,-0.005,0.000
SER_235338AAA517290.PDF,PAGINA 4,DIST11,M,3.050,0.100,0.100,3.098,0.048,0.000
SER_235338AAA517290.PDF,PAGINA 4,DIST17,M,6.850,0.100,0.100,6.849,-0.001,0.000
SER_235338AAA517290.PDF,PAGINA 4,DIST18,M,1.610,0.100,0.100,1.639,0.029,0.000
SER_235338AAA517290.PDF,PAGINA 4,DIST19,M,1.100,0.100,0.100,1.080,-0.019,0.000
SER_235338AAA517290.PDF,PAGINA 4,DIST47,M,1.600,0.100,0.100,1.639,0.039,0.000
SER_235338AAA517290.PDF,PAGINA 4,DIST2O,M,2.050,0.150,0.150,2.139,0.089,0.000
SER_235338AAA517290.PDF,PAGINA 5,DIST21,M,1.600,0.100,0.100,1.661,0.061,0.000
SER_235338AAA517290.PDF,PAGINA 5,DIST21,M,1.610,0.100,0.100,1.661,0.051,0.000
SER_235338AAA517290.PDF,PAGINA 5,DIST38,M,1.100,0.100,0.100,1.078,-0.022,0.000
SER_235338AAA517290.PDF,PAGINA 5,DIST22,M,2.000,0.100,0.100,2.038,0.038,0.000
SER_235338AAA517290.PDF,PAGINA 5,DIST23,M,2.000,0.100,0.100,1.998,-0.002,0.000
SER_235338AAA517290.PDF,PAGINA 5,DIST24,M,1.610,0.100,0.100,1.643,0.033,0.000
SER_235338AAA517290.PDF,PAGINA 5,DIST25,M,1.100,0.100,0.100,1.107,0.007,0.000
SER_235338AAA517290.PDF,PAGINA 5,DIST41,M,1.100,0.100,0.100,1.099,-0.001,0.000
SER_235338AAA517290.PDF,PAGINA 5,DIST44,M,1.600,0.100,0.100,1.636,0.036,0.000
SER_235338AAA517290.PDF,PAGINA 6,DIST44,M,1.610,0.100,0.100,1.636,0.026,0.000
SER_235338AAA517290.PDF,PAGINA 6,DIST26,M,2.050,0.150,0.150,2.071,0.021,0.000
SER_235338AAA517290.PDF,PAGINA 6,DIST12,M,1.100,0.100,0.100,1.083,-0.017,0.000
SER_235338AAA517290.PDF,PAGINA 6,DIST15,M,6.800,0.100,0.100,6.855,0.055,0.000
SER_235338AAA517290.PDF,PAGINA 6,DIST31,M,6.800,0.100,0.100,6.850,-0.050,0.000
SER_235338AAA517290.PDF,PAGINA 6,DIST34,M,1.000,0.100,0.100,1.015,0.015,0.000
SER_235338AAA517290.PDF,PAGINA 6,DIST35,M,1.000,0.100,0.100,1.005,0.005,0.000
SER_235338AAA517291.PDF,PAGINA 1,DIST1,M,4.000,0.100,0.100,4.055,0.055,0.000
SER_235338AAA517291.PDF,PAGINA 1,DIST2,M,1.000,0.100,0.100,1.013,0.013,0.000
SER_235338AAA517291.PDF,PAGINA 1,FCFPROF1,Z,1,0.111,0.107,0.348,0.000,0.000
SER_235338AAA517291.PDF,PAGINA 1,FCFPROF2,Z,1,-0.569,-0.190,0.049,0.000,0.000
SER_235338AAA517291.PDF,PAGINA 1,LOCZ,R,283.850,0.050,0.050,283.835,-0.015,0.000
SER_235338AAA517291.PDF,PAGINA 1,DIST3,M,1.000,0.100,0.100,1.021,0.021,0.000
SER_235338AAA517291.PDF,PAGINA 2,DIST4,M,4.000,0.100,0.100,4.056,0.056,0.000
SER_235338AAA517291.PDF,PAGINA 2,FCFPROF3,Z,1,0.026,0.002,0.010,0.000,0.000
SER_235338AAA517291.PDF,PAGINA 2,FCFPROF4,Z,1,0.799,0.155,0.134,0.000,0.000
SER_235338AAA517291.PDF,PAGINA 2,DISTS,M,7.200,0.100,0.100,7.199,-0.002,0.000
SER_235338AAA517291.PDF,PAGINA 3,DIST16,M,7.200,0.100,0.100,7.212,0.013,0.000
SER_235338AAA517291.PDF,PAGINA 3,FCFPROFZ,Z,1,0.000,-0.118,0.563,0.000,0.000
SER_235338AAA517291.PDF,PAGINA 3,FCFPROF8,Z,1,0.000,-0.064,0.262,0.000,0.000
SER_235338AAA517291.PDF,PAGINA 3,DIST8,M,1.000,0.100,0.100,1.007,0.007,0.000
SER_235338AAA517291.PDF,PAGINA 3,LOC19,R,3.000,0.150,0.150,2.949,-0.051,0.000
SER_235338AAA517291.PDF,PAGINA 3,LOC2O,R,3.000,0.150,0.150,2.955,-0.045,0.000
SER_235338AAA517291.PDF,PAGINA 4,LOC21,R,3.000,0.150,0.150,2.963,-0.037,0.000
SER_235338AAA517291.PDF,PAGINA 4,LOC22,R,3.000,0.150,0.150,2.969,-0.031,0.000
SER_235338AAA517291.PDF,PAGINA 4,LOC23,R,3.000,0.150,0.150,2.945,-0.055,0.000
SER_235338AAA517291.PDF,PAGINA 4,LOC24,R,3.000,0.150,0.150,2.969,-0.031,0.000
SER_235338AAA517291.PDF,PAGINA 4,DIST9,M,3.050,0.100,0.100,3.113,0.063,0.000
SER_235338AAA517291.PDF,PAGINA 4,DIST1O,M,6.850,0.100,0.100,6.860,0.010,0.000
SER_235338AAA517291.PDF,PAGINA 4,DIST11,M,3.050,0.100,0.100,3.107,0.057,0.000
SER_235338AAA517291.PDF,PAGINA 4,DIST17,M,6.850,0.100,0.100,6.851,0.001,0.000
SER_235338AAA517291.PDF,PAGINA 4,DIST18,M,1.610,0.100,0.100,1.654,0.044,0.000
SER_235338AAA517291.PDF,PAGINA 4,DIST19,M,1.100,0.100,0.100,1.079,-0.021,0.000
SER_235338AAA517291.PDF,PAGINA 4,DIST47,M,1.600,0.100,0.100,1.654,0.054,0.000
SER_235338AAA517291.PDF,PAGINA 4,DIST2O,M,2.050,0.150,0.150,2.230,0.180,0.030
SER_235338AAA517291.PDF,PAGINA 5,DIST21,M,1.600,0.100,0.100,1.634,0.034,0.000
SER_235338AAA517291.PDF,PAGINA 5,DIST21,M,1.610,0.100,0.100,1.634,0.024,0.000
SER_235338AAA517291.PDF,PAGINA 5,DIST38,M,1.100,0.100,0.100,1.085,-0.015,0.000
SER_235338AAA517291.PDF,PAGINA 5,DIST22,M,2.000,0.100,0.100,1.371,-0.628,0.528
SER_235338AAA517291.PDF,PAGINA 5,DIST23,M,2.000,0.100,0.100,1.990,-0.010,0.000
SER_235338AAA517291.PDF,PAGINA 5,DIST24,M,1.610,0.100,0.100,1.711,0.101,0.001
SER_235338AAA517291.PDF,PAGINA 5,DIST25,M,1.100,0.100,0.100,1.099,-0.001,0.000
SER_235338AAA517291.PDF,PAGINA 5,DIST41,M,1.100,0.100,0.100,1.092,-0.009,0.000
SER_235338AAA517291.PDF,PAGINA 5,DIST44,M,1.600,0.100,0.100,1.704,0.104,0.004
SER_235338AAA517291.PDF,PAGINA 6,DIST44,M,1.610,0.100,0.100,1.704,0.094,0.000
SER_235338AAA517291.PDF,PAGINA 6,DIST26,M,2.050,0.150,0.150,2.069,0.019,0.000
SER_235338AAA517291.PDF,PAGINA 6,DIST12,M,1.100,0.100,0.100,1.094,-0.006,0.000
SER_235338AAA517291.PDF,PAGINA 6,DIST15,M,6.800,0.100,0.100,6.827,0.027,0.000
SER_235338AAA517291.PDF,PAGINA 6,DIST31,M,6.800,0.100,0.100,6.833,-0.033,0.000
SER_235338AAA517291.PDF,PAGINA 6,DIST34,M,1.000,0.100,0.100,1.005,0.005,0.000
SER_235338AAA517291.PDF,PAGINA 6,DIST35,M,1.000,0.100,0.100,1.002,0.002,0.000
SER_235338AAA517292.PDF,PAGINA 1,DIST1,M,4.000,0.100,0.100,4.055,0.055,0.000
SER_235338AAA517292.PDF,PAGINA 1,DIST2,M,1.000,0.100,0.100,1.027,0.027,0.000
SER_235338AAA517292.PDF,PAGINA 1,FCFPROF1,Z,1,1.087,0.443,0.248,0.000,0.000
SER_235338AAA517292.PDF,PAGINA 1,FCFPROF2,Z,1,-0.626,0.209,0.070,0.000,0.000
SER_235338AAA517292.PDF,PAGINA 1,LOCZ,R,283.850,0.050,0.050,283.841,-0.009,0.000
SER_235338AAA517292.PDF,PAGINA 1,DIST3,M,1.000,0.100,0.100,1.016,0.016,0.000
SER_235338AAA517292.PDF,PAGINA 2,DIST4,M,4.000,0.100,0.100,4.060,0.060,0.000
SER_235338AAA517292.PDF,PAGINA 2,FCFPROF3,Z,1,-0.490,-0.088,0.017,0.000,0.000
SER_235338AAA517292.PDF,PAGINA 2,FCFPROF4,Z,1,-0.037,0.006,0.140,0.000,0.000
SER_235338AAA517292.PDF,PAGINA 2,DISTS,M,7.200,0.100,0.100,7.200,0.000,0.000
SER_235338AAA517292.PDF,PAGINA 3,DIST16,M,7.200,0.100,0.100,7.212,0.012,0.000
SER_235338AAA517292.PDF,PAGINA 3,FCFPROFZ,Z,1,0.000,-0.128,0.454,0.000,0.000
SER_235338AAA517292.PDF,PAGINA 3,FCFPROF8,Z,1,0.000,-0.060,0.185,0.000,0.000
SER_235338AAA517292.PDF,PAGINA 3,DIST8,M,1.000,0.100,0.100,1.002,0.002,0.000
SER_235338AAA517292.PDF,PAGINA 3,LOC19,R,3.000,0.150,0.150,2.949,-0.051,0.000
SER_235338AAA517292.PDF,PAGINA 3,LOC2O,R,3.000,0.150,0.150,2.965,-0.035,0.000
SER_235338AAA517292.PDF,PAGINA 4,LOC21,R,3.000,0.150,0.150,2.941,-0.059,0.000
SER_235338AAA517292.PDF,PAGINA 4,LOC22,R,3.000,0.150,0.150,2.968,-0.032,0.000
SER_235338AAA517292.PDF,PAGINA 4,LOC23,R,3.000,0.150,0.150,2.937,-0.063,0.000
SER_235338AAA517292.PDF,PAGINA 4,LOC24,R,3.000,0.150,0.150,2.985,-0.015,0.000
SER_235338AAA517292.PDF,PAGINA 4,DIST9,M,3.050,0.100,0.100,3.100,0.050,0.000
SER_235338AAA517292.PDF,PAGINA 4,DIST1O,M,6.850,0.100,0.100,6.842,-0.008,0.000
SER_235338AAA517292.PDF,PAGINA 4,DIST11,M,3.050,0.100,0.100,3.110,0.060,0.000
SER_235338AAA517292.PDF,PAGINA 4,DIST17,M,6.850,0.100,0.100,6.856,0.006,0.000
SER_235338AAA517292.PDF,PAGINA 4,DIST18,M,1.610,0.100,0.100,1.652,0.042,0.000
SER_235338AAA517292.PDF,PAGINA 4,DIST19,M,1.100,0.100,0.100,1.094,-0.005,0.000
SER_235338AAA517292.PDF,PAGINA 4,DIST47,M,1.600,0.100,0.100,1.652,0.052,0.000
SER_235338AAA517292.PDF,PAGINA 4,DIST2O,M,2.050,0.150,0.150,2.183,0.132,0.000
SER_235338AAA517292.PDF,PAGINA 5,DIST21,M,1.600,0.100,0.100,1.621,0.021,0.000
SER_235338AAA517292.PDF,PAGINA 5,DIST21,M,1.610,0.100,0.100,1.621,0.011,0.000
SER_235338AAA517292.PDF,PAGINA 5,DIST38,M,1.100,0.100,0.100,1.080,-0.020,0.000
SER_235338AAA517292.PDF,PAGINA 5,DIST22,M,2.000,0.100,0.100,2.046,0.046,0.000
SER_235338AAA517292.PDF,PAGINA 5,DIST23,M,2.000,0.100,0.100,1.993,-0.007,0.000
SER_235338AAA517292.PDF,PAGINA 5,DIST24,M,1.610,0.100,0.100,1.652,0.042,0.000
SER_235338AAA517292.PDF,PAGINA 5,DIST25,M,1.100,0.100,0.100,1.111,0.011,0.000
SER_235338AAA517292.PDF,PAGINA 5,DIST41,M,1.100,0.100,0.100,1.103,0.003,0.000
SER_235338AAA517292.PDF,PAGINA 5,DIST44,M,1.600,0.100,0.100,1.644,0.044,0.000
SER_235338AAA517292.PDF,PAGINA 6,DIST44,M,1.610,0.100,0.100,1.644,0.034,0.000
SER_235338AAA517292.PDF,PAGINA 6,DIST26,M,2.050,0.150,0.150,2.071,0.021,0.000
SER_235338AAA517292.PDF,PAGINA 6,DIST12,M,1.100,0.100,0.100,1.081,-0.019,0.000
SER_235338AAA517292.PDF,PAGINA 6,DIST15,M,6.800,0.100,0.100,6.827,0.027,0.000
SER_235338AAA517292.PDF,PAGINA 6,DIST31,M,6.800,0.100,0.100,6.826,-0.026,0.000
