Fisier,Caracteristica,Cod,Axa,NOMINAL,+TOL,-TOL,MEAS,DEV,OUTTOL
SER_235338AAA597646.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.200,0.200,0.013,0.013,0.000
SER_235338AAA597646.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.040,0.040,0.000
SER_235338AAA597646.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.050,0.050,0.000
SER_235338AAA597646.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.051,0.051,0.000
SER_235338AAA597646.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.051,0.051,0.000
SER_235338AAA597646.PDF,PAGINA 5,LOC28,Z,-9.050,0.050,0.050,-9.057,-0.007,0.000
SER_235338AAA597646.PDF,PAGINA 5,LOC22,R,0.500,0.100,0.100,0.545,0.045,0.000
SER_235338AAA597646.PDF,PAGINA 5,DIST11,M,81.400,0.050,0.050,81.377,-0.023,0.000
SER_235338AAA597646.PDF,PAGINA 6,DIST12,M,115.550,0.300,0.300,115.577,0.027,0.000
SER_235338AAA597646.PDF,PAGINA 6,LOC23,R,0.500,0.100,0.100,0.524,0.024,0.000
SER_235338AAA597646.PDF,PAGINA 6,DIST9,M,4.800,0.300,0.300,4.910,0.110,0.000
SER_235338AAA597646.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.021,0.021,0.000
SER_235338AAA597646.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.029,0.029,0.000
SER_235338AAA597646.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.018,0.018,0.000
SER_235338AAA597646.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.018,0.018,0.000
SER_235338AAA597646.PDF,PAGINA 6,DIST13,M,1.100,0.100,0.100,1.143,0.043,0.000
SER_235338AAA597646.PDF,PAGINA 6,DIST15,M,1.100,0.100,0.100,1.125,0.025,0.000
SER_235338AAA597646.PDF,PAGINA 7,LOC36,R,0.500,0.100,0.100,0.508,0.008,0.000
SER_235338AAA597646.PDF,PAGINA 7,LOC51,R,0.500,0.100,0.100,0.509,0.009,0.000
SER_235338AAA597646.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.200,0.200,0.039,0.039,0.000
SER_235338AAA597646.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.200,0.200,0.044,0.044,0.000
SER_235338AAA597646.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.006,0.006,0.000
SER_235338AAA597646.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.004,0.004,0.000
SER_235338AAA597646.PDF,PAGINA 7,LOC37,R,1.500,0.050,0.050,1.504,0.004,0.000
SER_235338AAA597646.PDF,PAGINA 7,LOC4S,R,1.500,0.050,0.050,1.501,0.001,0.000
SER_235338AAA597646.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.009,0.009,0.000
SER_235338AAA597646.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.017,0.017,0.000
SER_235338AAA597646.PDF,PAGINA 8,DIST1,M,17.600,0.100,0.100,17.604,0.004,0.000
SER_235338AAA597646.PDF,PAGINA 8,DIST2,M,17.600,0.100,0.100,17.598,-0.002,0.000
SER_235338AAA597646.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.016,0.016,0.000
SER_235338AAA597646.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.017,0.017,0.000
SER_235338AAA597646.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.022,0.022,0.000
SER_235338AAA597646.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.022,0.022,0.000
SER_235338AAA597646.PDF,PAGINA 9,DIST3,M,11.050,0.050,0.050,11.020,-0.030,0.000
SER_235338AAA597646.PDF,PAGINA 9,DIST14,M,11.050,0.050,0.050,11.018,-0.032,0.000
SER_235338AAA597646.PDF,PAGINA 9,DIST4,M,8.000,0.100,0.100,8.066,0.066,0.000
SER_235338AAA597646.PDF,PAGINA 9,DIST16,M,8.000,0.100,0.100,8.020,0.020,0.000
SER_235338AAA597646.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.070,0.070,0.000
SER_235338AAA597646.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.009,0.009,0.000
SER_235338AAA597646.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.013,0.013,0.000
SER_235338AAA597646.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.010,0.010,0.000
SER_235338AAA597646.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.029,0.029,0.000
SER_235338AAA597647.PDF,PAGINA 1,LOC43,R,3.000,0.300,0.300,2.931,-0.069,0.000
SER_235338AAA597647.PDF,PAGINA 1,LOC44,R,3.000,0.300,0.300,2.947,-0.053,0.000
SER_235338AAA597647.PDF,PAGINA 1,LOC16,R,2.000,0.300,0.300,1.980,-0.020,0.000
SER_235338AAA597647.PDF,PAGINA 1,LOC17,R,2.000,0.300,0.300,1.863,-0.137,0.000
SER_235338AAA597647.PDF,PAGINA 1,DIST6,M,17.000,0.001,0.001,17.000,0.000,0.000
SER_235338AAA597647.PDF,PAGINA 2,LOC4Z,R,91.500,0.300,0.300,91.471,-0.029,0.000
SER_235338AAA597647.PDF,PAGINA 2,LOC25,R,5.000,0.100,0.100,5.000,0.000,0.000
SER_235338AAA597647.PDF,PAGINA 2,LOC26,R,5.000,0.100,0.100,5.012,0.012,0.000
SER_235338AAA597647.PDF,PAGINA 2,DIST8,M,6.720,0.100,0.100,6.761,0.041,0.000
SER_235338AAA597647.PDF,PAGINA 2,DIST1O,M,6.720,0.100,0.100,6.762,0.042,0.000
SER_235338AAA597647.PDF,PAGINA 2,nimicA,M,0.000,0.050,0.000,0.008,0.008,0.000
SER_235338AAA597647.PDF,POSITION MM,FCFLOC2,A,0.000,0.050,0.001,0.001,-90.003,0
SER_235338AAA597647.PDF,PAGINA 3,DISTS,M,9.050,0.050,0.050,9.027,-0.023,0.000
SER_235338AAA597647.PDF,PAGINA 3,DIST7,M,9.050,0.050,0.050,9.048,-0.002,0.000
SER_235338AAA597647.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.010,0.010,0.000
SER_235338AAA597647.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.016,0.016,0.000
SER_235338AAA597647.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.011,0.011,0.000
SER_235338AAA597647.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.200,0.200,0.018,0.018,0.000
SER_235338AAA597647.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.031,0.031,0.000
SER_235338AAA597647.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.038,0.038,0.000
SER_235338AAA597647.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.040,0.040,0.000
SER_235338AAA597647.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.040,0.040,0.000
SER_235338AAA597647.PDF,PAGINA 5,LOC28,Z,-9.050,0.050,0.050,-9.060,-0.010,0.000
SER_235338AAA597647.PDF,PAGINA 5,LOC22,R,0.500,0.100,0.100,0.531,0.031,0.000
SER_235338AAA597647.PDF,PAGINA 5,DIST11,M,81.400,0.050,0.050,81.364,-0.036,0.000
SER_235338AAA597647.PDF,PAGINA 6,DIST12,M,115.550,0.300,0.300,115.557,0.007,0.000
SER_235338AAA597647.PDF,PAGINA 6,LOC23,R,0.500,0.100,0.100,0.514,0.014,0.000
SER_235338AAA597647.PDF,PAGINA 6,DIST9,M,4.800,0.300,0.300,4.909,0.109,0.000
SER_235338AAA597647.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.018,0.018,0.000
SER_235338AAA597647.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.007,0.007,0.000
SER_235338AAA597647.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.008,0.008,0.000
SER_235338AAA597647.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.014,0.014,0.000
SER_235338AAA597647.PDF,PAGINA 6,DIST13,M,1.100,0.100,0.100,1.159,0.059,0.000
SER_235338AAA597647.PDF,PAGINA 6,DIST15,M,1.100,0.100,0.100,1.151,0.051,0.000
SER_235338AAA597647.PDF,PAGINA 7,LOC36,R,0.500,0.100,0.100,0.504,0.004,0.000
SER_235338AAA597647.PDF,PAGINA 7,LOC51,R,0.500,0.100,0.100,0.509,0.009,0.000
SER_235338AAA597647.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.200,0.200,0.039,0.039,0.000
SER_235338AAA597647.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.200,0.200,0.044,0.044,0.000
SER_235338AAA597647.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.009,0.009,0.000
SER_235338AAA597647.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.003,0.003,0.000
SER_235338AAA597647.PDF,PAGINA 7,LOC37,R,1.500,0.050,0.050,1.504,0.004,0.000
SER_235338AAA597647.PDF,PAGINA 7,LOC4S,R,1.500,0.050,0.050,1.498,-0.002,0.000
SER_235338AAA597647.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.011,0.011,0.000
SER_235338AAA597647.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.012,0.012,0.000
SER_235338AAA597647.PDF,PAGINA 8,DIST1,M,17.600,0.100,0.100,17.605,0.005,0.000
SER_235338AAA597647.PDF,PAGINA 8,DIST2,M,17.600,0.100,0.100,17.599,-0.001,0.000
SER_235338AAA597647.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.015,0.015,0.000
SER_235338AAA597647.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.016,0.016,0.000
SER_235338AAA597647.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.020,0.020,0.000
SER_235338AAA597647.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.021,0.021,0.000
SER_235338AAA597647.PDF,PAGINA 9,DIST3,M,11.050,0.050,0.050,11.022,-0.028,0.000
SER_235338AAA597647.PDF,PAGINA 9,DIST14,M,11.050,0.050,0.050,11.021,-0.029,0.000
SER_235338AAA597647.PDF,PAGINA 9,DIST4,M,8.000,0.100,0.100,8.068,0.068,0.000
SER_235338AAA597647.PDF,PAGINA 9,DIST16,M,8.000,0.100,0.100,8.022,0.022,0.000
SER_235338AAA597647.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.046,0.046,0.000
SER_235338AAA597647.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.008,0.008,0.000
SER_235338AAA597647.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.003,0.003,0.000
SER_235338AAA597647.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.029,0.029,0.000
SER_235338AAA597647.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.017,0.017,0.000
