Fisier,Caracteristica,Cod,Axa,NOMINAL,+TOL,-TOL,MEAS,DEV,OUTTOL
SER_235338AAA595662.PDF,PAGINA 2,nimic,M,0.000,0.050,0.000,0.002,0.002,0.000
SER_235338AAA595662.PDF,POSITION MM,FCFLOC2,A,0.000,0.050,0.022,0.022,90.000,0
SER_235338AAA595662.PDF,PAGINA 3,DISTS,M,9.050,0.050,0.050,9.068,0.018,0.000
SER_235338AAA595662.PDF,PAGINA 3,DIST7,M,9.050,0.050,0.050,9.063,0.013,0.000
SER_235338AAA595662.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.024,0.024,0.000
SER_235338AAA595662.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.016,0.016,0.000
SER_235338AAA595662.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.030,0.030,0.000
SER_235338AAA595662.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.200,0.200,0.023,0.023,0.000
SER_235338AAA595662.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.036,0.036,0.000
SER_235338AAA595662.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.047,0.047,0.000
SER_235338AAA595662.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.045,0.045,0.000
SER_235338AAA595662.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.043,0.043,0.000
SER_235338AAA595662.PDF,PAGINA 5,LOC28,Z,-9.050,0.050,0.050,-9.022,0.028,0.000
SER_235338AAA595662.PDF,PAGINA 5,LOC22,R,0.500,0.100,0.100,0.534,0.034,0.000
SER_235338AAA595662.PDF,PAGINA 5,DIST11,M,81.400,0.050,0.050,81.410,0.010,0.000
SER_235338AAA595662.PDF,PAGINA 6,DIST12,M,115.550,0.300,0.300,115.596,0.046,0.000
SER_235338AAA595662.PDF,PAGINA 6,LOC23,R,0.500,0.100,0.100,0.523,0.023,0.000
SER_235338AAA595662.PDF,PAGINA 6,DIST9,M,4.800,0.300,0.300,4.866,0.066,0.000
SER_235338AAA595662.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.021,0.021,0.000
SER_235338AAA595662.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.020,0.020,0.000
SER_235338AAA595662.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.046,0.046,0.000
SER_235338AAA595662.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.048,0.048,0.000
SER_235338AAA595662.PDF,PAGINA 6,DIST13,M,1.100,0.100,0.100,1.159,0.059,0.000
SER_235338AAA595662.PDF,PAGINA 6,DIST15,M,1.100,0.100,0.100,1.146,0.046,0.000
SER_235338AAA595662.PDF,PAGINA 7,LOC36,R,0.500,0.100,0.100,0.541,0.041,0.000
SER_235338AAA595662.PDF,PAGINA 7,LOC51,R,0.500,0.100,0.100,0.493,-0.007,0.000
SER_235338AAA595662.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.200,0.200,0.051,0.051,0.000
SER_235338AAA595662.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.200,0.200,0.052,0.052,0.000
SER_235338AAA595662.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.040,0.040,0.000
SER_235338AAA595662.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.011,0.011,0.000
SER_235338AAA595662.PDF,PAGINA 7,LOC37,R,1.500,0.050,0.050,1.502,0.002,0.000
SER_235338AAA595662.PDF,PAGINA 7,LOC4S,R,1.500,0.050,0.050,1.501,0.001,0.000
SER_235338AAA595662.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.083,0.083,0.000
SER_235338AAA595662.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.045,0.045,0.000
SER_235338AAA595662.PDF,PAGINA 8,DIST1,M,17.600,0.100,0.100,17.600,0.000,0.000
SER_235338AAA595662.PDF,PAGINA 8,DIST2,M,17.600,0.100,0.100,17.594,-0.006,0.000
SER_235338AAA595662.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.056,0.056,0.000
SER_235338AAA595662.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.060,0.060,0.000
SER_235338AAA595662.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.014,0.014,0.000
SER_235338AAA595662.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.010,0.010,0.000
SER_235338AAA595662.PDF,PAGINA 9,DIST3,M,11.050,0.050,0.050,10.987,-0.063,0.013
SER_235338AAA595662.PDF,PAGINA 9,DIST14,M,11.050,0.050,0.050,10.987,-0.063,0.013
SER_235338AAA595662.PDF,PAGINA 9,DIST4,M,8.000,0.100,0.100,8.067,0.067,0.000
SER_235338AAA595662.PDF,PAGINA 9,DIST16,M,8.000,0.100,0.100,8.024,0.024,0.000
SER_235338AAA595662.PDF,PAGINA 9,nimic,M,0.000,0.200,0.000,0.136,0.136,0.000
SER_235338AAA595662.PDF,PAGINA 9,nimic,M,0.000,0.200,0.000,0.014,0.014,0.000
SER_235338AAA595662.PDF,PAGINA 9,nimic,M,0.000,0.200,0.000,0.005,0.005,0.000
SER_235338AAA595662.PDF,PAGINA 9,nimic,M,0.000,0.200,0.000,0.090,0.090,0.000
SER_235338AAA595662.PDF,PAGINA 9,nimic,M,0.000,0.200,0.000,0.104,0.104,0.000
SER_235338AAA595663.PDF,PAGINA 1,LOC43,R,3.000,0.300,0.300,2.998,-0.002,0.000
SER_235338AAA595663.PDF,PAGINA 1,LOC44,R,3.000,0.300,0.300,2.995,-0.005,0.000
SER_235338AAA595663.PDF,PAGINA 1,LOC16,R,2.000,0.300,0.300,1.905,-0.095,0.000
SER_235338AAA595663.PDF,PAGINA 1,LOC17,R,2.000,0.300,0.300,1.914,-0.086,0.000
SER_235338AAA595663.PDF,PAGINA 1,DIST6,M,17.000,0.001,0.001,17.000,0.000,0.000
SER_235338AAA595663.PDF,PAGINA 2,LOC4Z,R,91.500,0.300,0.300,91.471,-0.029,0.000
SER_235338AAA595663.PDF,PAGINA 2,LOC25,R,5.000,0.100,0.100,5.007,0.007,0.000
SER_235338AAA595663.PDF,PAGINA 2,LOC26,R,5.000,0.100,0.100,5.020,0.020,0.000
SER_235338AAA595663.PDF,PAGINA 2,DIST8,M,6.720,0.100,0.100,6.775,0.055,0.000
SER_235338AAA595663.PDF,PAGINA 2,DIST1O,M,6.720,0.100,0.100,6.771,0.051,0.000
SER_235338AAA595663.PDF,PAGINA 2,nimic,M,0.000,0.050,0.000,0.003,0.003,0.000
SER_235338AAA595663.PDF,POSITION MM,FCFLOC2,A,0.000,0.050,0.027,0.027,90.000,0
SER_235338AAA595663.PDF,PAGINA 3,DISTS,M,9.050,0.050,0.050,9.066,0.016,0.000
SER_235338AAA595663.PDF,PAGINA 3,DIST7,M,9.050,0.050,0.050,9.059,0.009,0.000
SER_235338AAA595663.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.015,0.015,0.000
SER_235338AAA595663.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.020,0.020,0.000
SER_235338AAA595663.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.032,0.032,0.000
SER_235338AAA595663.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.200,0.200,0.014,0.014,0.000
SER_235338AAA595663.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.038,0.038,0.000
SER_235338AAA595663.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.041,0.041,0.000
SER_235338AAA595663.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.041,0.041,0.000
SER_235338AAA595663.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.044,0.044,0.000
SER_235338AAA595663.PDF,PAGINA 5,LOC28,Z,-9.050,0.050,0.050,-9.027,0.023,0.000
SER_235338AAA595663.PDF,PAGINA 5,LOC22,R,0.500,0.100,0.100,0.517,0.017,0.000
SER_235338AAA595663.PDF,PAGINA 5,DIST11,M,81.400,0.050,0.050,81.410,0.010,0.000
SER_235338AAA595663.PDF,PAGINA 6,DIST12,M,115.550,0.300,0.300,115.599,0.049,0.000
SER_235338AAA595663.PDF,PAGINA 6,LOC23,R,0.500,0.100,0.100,0.516,0.016,0.000
SER_235338AAA595663.PDF,PAGINA 6,DIST9,M,4.800,0.300,0.300,4.877,0.077,0.000
SER_235338AAA595663.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.019,0.019,0.000
SER_235338AAA595663.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.015,0.015,0.000
SER_235338AAA595663.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.040,0.040,0.000
SER_235338AAA595663.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.040,0.040,0.000
SER_235338AAA595663.PDF,PAGINA 6,DIST13,M,1.100,0.100,0.100,1.158,0.058,0.000
SER_235338AAA595663.PDF,PAGINA 6,DIST15,M,1.100,0.100,0.100,1.160,0.060,0.000
SER_235338AAA595663.PDF,PAGINA 7,LOC36,R,0.500,0.100,0.100,0.563,0.063,0.000
SER_235338AAA595663.PDF,PAGINA 7,LOC51,R,0.500,0.100,0.100,0.516,0.016,0.000
SER_235338AAA595663.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.200,0.200,0.058,0.058,0.000
SER_235338AAA595663.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.200,0.200,0.057,0.057,0.000
SER_235338AAA595663.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.005,0.005,0.000
SER_235338AAA595663.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.020,0.020,0.000
SER_235338AAA595663.PDF,PAGINA 7,LOC37,R,1.500,0.050,0.050,1.501,0.001,0.000
SER_235338AAA595663.PDF,PAGINA 7,LOC4S,R,1.500,0.050,0.050,1.500,0.000,0.000
SER_235338AAA595663.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.035,0.035,0.000
SER_235338AAA595663.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.046,0.046,0.000
SER_235338AAA595663.PDF,PAGINA 8,DIST1,M,17.600,0.100,0.100,17.601,0.001,0.000
SER_235338AAA595663.PDF,PAGINA 8,DIST2,M,17.600,0.100,0.100,17.595,-0.005,0.000
SER_235338AAA595663.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.024,0.024,0.000
SER_235338AAA595663.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.027,0.027,0.000
SER_235338AAA595663.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.042,0.042,0.000
SER_235338AAA595663.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.041,0.041,0.000
SER_235338AAA595663.PDF,PAGINA 9,DIST3,M,11.050,0.050,0.050,10.991,-0.059,0.009
SER_235338AAA595663.PDF,PAGINA 9,DIST14,M,11.050,0.050,0.050,10.991,-0.059,0.009
SER_235338AAA595663.PDF,PAGINA 9,DIST4,M,8.000,0.100,0.100,8.060,0.060,0.000
SER_235338AAA595663.PDF,PAGINA 9,DIST16,M,8.000,0.100,0.100,8.015,0.015,0.000
SER_235338AAA595663.PDF,PAGINA 9,nimic,M,0.000,0.200,0.000,0.112,0.112,0.000
SER_235338AAA595663.PDF,PAGINA 9,nimic,M,0.000,0.200,0.000,0.010,0.010,0.000
SER_235338AAA595663.PDF,PAGINA 9,nimic,M,0.000,0.200,0.000,0.004,0.004,0.000
SER_235338AAA595663.PDF,PAGINA 9,nimic,M,0.000,0.200,0.000,0.010,0.010,0.000
SER_235338AAA595663.PDF,PAGINA 9,nimic,M,0.000,0.200,0.000,0.030,0.030,0.000
SER_235338AAA595664.PDF,PAGINA 1,LOC43,R,3.000,0.300,0.300,3.008,0.008,0.000
SER_235338AAA595664.PDF,PAGINA 1,LOC44,R,3.000,0.300,0.300,3.003,0.003,0.000
SER_235338AAA595664.PDF,PAGINA 1,LOC16,R,2.000,0.300,0.300,1.897,-0.103,0.000
SER_235338AAA595664.PDF,PAGINA 1,LOC17,R,2.000,0.300,0.300,1.904,-0.096,0.000
SER_235338AAA595664.PDF,PAGINA 1,DIST6,M,17.000,0.001,0.001,17.000,0.000,0.000
SER_235338AAA595664.PDF,PAGINA 2,LOC4Z,R,91.500,0.300,0.300,91.471,-0.029,0.000
SER_235338AAA595664.PDF,PAGINA 2,LOC25,R,5.000,0.100,0.100,5.007,0.007,0.000
SER_235338AAA595664.PDF,PAGINA 2,LOC26,R,5.000,0.100,0.100,5.023,0.023,0.000
SER_235338AAA595664.PDF,PAGINA 2,DIST8,M,6.720,0.100,0.100,6.774,0.054,0.000
SER_235338AAA595664.PDF,PAGINA 2,DIST1O,M,6.720,0.100,0.100,6.770,0.050,0.000
SER_235338AAA595664.PDF,PAGINA 2,nimic,M,0.000,0.050,0.000,0.003,0.003,0.000
SER_235338AAA595664.PDF,POSITION MM,FCFLOC2,A,0.000,0.050,0.024,0.024,90.000,0
SER_235338AAA595664.PDF,PAGINA 3,DISTS,M,9.050,0.050,0.050,9.065,0.015,0.000
SER_235338AAA595664.PDF,PAGINA 3,DIST7,M,9.050,0.050,0.050,9.059,0.009,0.000
SER_235338AAA595664.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.025,0.025,0.000
SER_235338AAA595664.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.020,0.020,0.000
SER_235338AAA595664.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.027,0.027,0.000
SER_235338AAA595664.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.200,0.200,0.015,0.015,0.000
SER_235338AAA595664.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.040,0.040,0.000
SER_235338AAA595664.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.043,0.043,0.000
SER_235338AAA595664.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.044,0.044,0.000
SER_235338AAA595664.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.047,0.047,0.000
SER_235338AAA595664.PDF,PAGINA 5,LOC28,Z,-9.050,0.050,0.050,-9.025,0.025,0.000
SER_235338AAA595664.PDF,PAGINA 5,LOC22,R,0.500,0.100,0.100,0.512,0.012,0.000
SER_235338AAA595664.PDF,PAGINA 5,DIST11,M,81.400,0.050,0.050,81.418,0.018,0.000
SER_235338AAA595664.PDF,PAGINA 6,DIST12,M,115.550,0.300,0.300,115.606,0.056,0.000
SER_235338AAA595664.PDF,PAGINA 6,LOC23,R,0.500,0.100,0.100,0.514,0.014,0.000
SER_235338AAA595664.PDF,PAGINA 6,DIST9,M,4.800,0.300,0.300,4.877,0.077,0.000
SER_235338AAA595664.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.044,0.044,0.000
SER_235338AAA595664.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.034,0.034,0.000
SER_235338AAA595664.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.044,0.044,0.000
SER_235338AAA595664.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.044,0.044,0.000
SER_235338AAA595664.PDF,PAGINA 6,DIST13,M,1.100,0.100,0.100,1.165,0.065,0.000
SER_235338AAA595664.PDF,PAGINA 6,DIST15,M,1.100,0.100,0.100,1.172,0.072,0.000
SER_235338AAA595664.PDF,PAGINA 7,LOC36,R,0.500,0.100,0.100,0.557,0.057,0.000
SER_235338AAA595664.PDF,PAGINA 7,LOC51,R,0.500,0.100,0.100,0.525,0.025,0.000
SER_235338AAA595664.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.200,0.200,0.057,0.057,0.000
SER_235338AAA595664.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.200,0.200,0.056,0.056,0.000
SER_235338AAA595664.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.007,0.007,0.000
SER_235338AAA595664.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.021,0.021,0.000
SER_235338AAA595664.PDF,PAGINA 7,LOC37,R,1.500,0.050,0.050,1.503,0.003,0.000
SER_235338AAA595664.PDF,PAGINA 7,LOC4S,R,1.500,0.050,0.050,1.502,0.002,0.000
SER_235338AAA595664.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.032,0.032,0.000
SER_235338AAA595664.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.045,0.045,0.000
SER_235338AAA595664.PDF,PAGINA 8,DIST1,M,17.600,0.100,0.100,17.601,0.001,0.000
SER_235338AAA595664.PDF,PAGINA 8,DIST2,M,17.600,0.100,0.100,17.595,-0.005,0.000
SER_235338AAA595664.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.025,0.025,0.000
SER_235338AAA595664.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.028,0.028,0.000
SER_235338AAA595664.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.043,0.043,0.000
SER_235338AAA595664.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.040,0.040,0.000
SER_235338AAA595664.PDF,PAGINA 9,DIST3,M,11.050,0.050,0.050,10.989,-0.061,0.011
SER_235338AAA595664.PDF,PAGINA 9,DIST14,M,11.050,0.050,0.050,10.991,-0.059,0.009
SER_235338AAA595664.PDF,PAGINA 9,DIST4,M,8.000,0.100,0.100,8.059,0.059,0.000
SER_235338AAA595664.PDF,PAGINA 9,DIST16,M,8.000,0.100,0.100,8.014,0.014,0.000
SER_235338AAA595664.PDF,PAGINA 9,nimic,M,0.000,0.200,0.000,0.085,0.085,0.000
SER_235338AAA595664.PDF,PAGINA 9,nimic,M,0.000,0.200,0.000,0.020,0.020,0.000
SER_235338AAA595664.PDF,PAGINA 9,nimic,M,0.000,0.200,0.000,0.004,0.004,0.000
SER_235338AAA595664.PDF,PAGINA 9,nimic,M,0.000,0.200,0.000,0.011,0.011,0.000
SER_235338AAA595664.PDF,PAGINA 9,nimic,M,0.000,0.200,0.000,0.016,0.016,0.000
SER_235338AAA595665.PDF,PAGINA 1,LOC43,R,3.000,0.300,0.300,2.983,-0.017,0.000
SER_235338AAA595665.PDF,PAGINA 1,LOC44,R,3.000,0.300,0.300,2.981,-0.019,0.000
SER_235338AAA595665.PDF,PAGINA 1,LOC16,R,2.000,0.300,0.300,1.902,-0.098,0.000
SER_235338AAA595665.PDF,PAGINA 1,LOC17,R,2.000,0.300,0.300,1.889,-0.111,0.000
SER_235338AAA595665.PDF,PAGINA 1,DIST6,M,17.000,0.001,0.001,17.000,0.000,0.000
SER_235338AAA595665.PDF,PAGINA 2,LOC4Z,R,91.500,0.300,0.300,91.471,-0.029,0.000
SER_235338AAA595665.PDF,PAGINA 2,LOC25,R,5.000,0.100,0.100,5.008,0.008,0.000
SER_235338AAA595665.PDF,PAGINA 2,LOC26,R,5.000,0.100,0.100,5.023,0.023,0.000
SER_235338AAA595665.PDF,PAGINA 2,DIST8,M,6.720,0.100,0.100,6.774,0.054,0.000
SER_235338AAA595665.PDF,PAGINA 2,DIST1O,M,6.720,0.100,0.100,6.770,0.050,0.000
SER_235338AAA595665.PDF,PAGINA 2,nimic,M,0.000,0.050,0.000,0.003,0.003,0.000
SER_235338AAA595665.PDF,POSITION MM,FCFLOC2,A,0.000,0.050,0.028,0.028,90.000,0
SER_235338AAA595665.PDF,PAGINA 3,DISTS,M,9.050,0.050,0.050,9.057,0.007,0.000
SER_235338AAA595665.PDF,PAGINA 3,DIST7,M,9.050,0.050,0.050,9.062,0.012,0.000
SER_235338AAA595665.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.035,0.035,0.000
SER_235338AAA595665.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.024,0.024,0.000
SER_235338AAA595665.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.012,0.012,0.000
SER_235338AAA595665.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.200,0.200,0.016,0.016,0.000
SER_235338AAA595665.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.044,0.044,0.000
SER_235338AAA595665.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.052,0.052,0.000
SER_235338AAA595665.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.053,0.053,0.000
SER_235338AAA595665.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.052,0.052,0.000
SER_235338AAA595665.PDF,PAGINA 5,LOC28,Z,-9.050,0.050,0.050,-9.028,0.022,0.000
SER_235338AAA595665.PDF,PAGINA 5,LOC22,R,0.500,0.100,0.100,0.514,0.014,0.000
SER_235338AAA595665.PDF,PAGINA 5,DIST11,M,81.400,0.050,0.050,81.417,0.017,0.000
SER_235338AAA595665.PDF,PAGINA 6,DIST12,M,115.550,0.300,0.300,115.606,0.056,0.000
SER_235338AAA595665.PDF,PAGINA 6,LOC23,R,0.500,0.100,0.100,0.508,0.008,0.000
SER_235338AAA595665.PDF,PAGINA 6,DIST9,M,4.800,0.300,0.300,4.882,0.082,0.000
SER_235338AAA595665.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.110,0.110,0.000
SER_235338AAA595665.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.102,0.102,0.000
SER_235338AAA595665.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.049,0.049,0.000
SER_235338AAA595665.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.046,0.046,0.000
SER_235338AAA595665.PDF,PAGINA 6,DIST13,M,1.100,0.100,0.100,1.163,0.063,0.000
SER_235338AAA595665.PDF,PAGINA 6,DIST15,M,1.100,0.100,0.100,1.151,0.051,0.000
SER_235338AAA595665.PDF,PAGINA 7,LOC36,R,0.500,0.100,0.100,0.532,0.032,0.000
SER_235338AAA595665.PDF,PAGINA 7,LOC51,R,0.500,0.100,0.100,0.531,0.031,0.000
SER_235338AAA595665.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.200,0.200,0.057,0.057,0.000
SER_235338AAA595665.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.200,0.200,0.055,0.055,0.000
SER_235338AAA595665.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.004,0.004,0.000
SER_235338AAA595665.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.021,0.021,0.000
SER_235338AAA595665.PDF,PAGINA 7,LOC37,R,1.500,0.050,0.050,1.502,0.002,0.000
SER_235338AAA595665.PDF,PAGINA 7,LOC4S,R,1.500,0.050,0.050,1.500,0.000,0.000
SER_235338AAA595665.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.046,0.046,0.000
SER_235338AAA595665.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.045,0.045,0.000
SER_235338AAA595665.PDF,PAGINA 8,DIST1,M,17.600,0.100,0.100,17.603,0.003,0.000
SER_235338AAA595665.PDF,PAGINA 8,DIST2,M,17.600,0.100,0.100,17.597,-0.003,0.000
SER_235338AAA595665.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.022,0.022,0.000
SER_235338AAA595665.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.025,0.025,0.000
SER_235338AAA595665.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.044,0.044,0.000
SER_235338AAA595665.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.043,0.043,0.000
SER_235338AAA595665.PDF,PAGINA 9,DIST3,M,11.050,0.050,0.050,10.991,-0.059,0.009
SER_235338AAA595665.PDF,PAGINA 9,DIST14,M,11.050,0.050,0.050,10.989,-0.061,0.011
SER_235338AAA595665.PDF,PAGINA 9,DIST4,M,8.000,0.100,0.100,8.059,0.059,0.000
SER_235338AAA595665.PDF,PAGINA 9,DIST16,M,8.000,0.100,0.100,8.016,0.016,0.000
SER_235338AAA595665.PDF,PAGINA 9,nimic,M,0.000,0.200,0.000,0.080,0.080,0.000
SER_235338AAA595665.PDF,PAGINA 9,nimic,M,0.000,0.200,0.000,0.013,0.013,0.000
SER_235338AAA595665.PDF,PAGINA 9,nimic,M,0.000,0.200,0.000,0.008,0.008,0.000
SER_235338AAA595665.PDF,PAGINA 9,nimic,M,0.000,0.200,0.000,0.020,0.020,0.000
SER_235338AAA595665.PDF,PAGINA 9,nimic,M,0.000,0.200,0.000,0.028,0.028,0.000
SER_235338AAA595666.PDF,PAGINA 1,LOC43,R,3.000,0.300,0.300,2.954,-0.046,0.000
SER_235338AAA595666.PDF,PAGINA 1,LOC44,R,3.000,0.300,0.300,2.972,-0.028,0.000
SER_235338AAA595666.PDF,PAGINA 1,LOC16,R,2.000,0.300,0.300,1.923,-0.077,0.000
SER_235338AAA595666.PDF,PAGINA 1,LOC17,R,2.000,0.300,0.300,1.919,-0.081,0.000
SER_235338AAA595666.PDF,PAGINA 1,DIST6,M,17.000,0.001,0.001,17.000,0.000,0.000
SER_235338AAA595666.PDF,PAGINA 2,LOC4Z,R,91.500,0.300,0.300,91.471,-0.029,0.000
SER_235338AAA595666.PDF,PAGINA 2,LOC25,R,5.000,0.100,0.100,5.003,0.003,0.000
SER_235338AAA595666.PDF,PAGINA 2,LOC26,R,5.000,0.100,0.100,5.008,0.008,0.000
SER_235338AAA595666.PDF,PAGINA 2,DIST8,M,6.720,0.100,0.100,6.767,0.047,0.000
SER_235338AAA595666.PDF,PAGINA 2,DIST1O,M,6.720,0.100,0.100,6.761,0.041,0.000
SER_235338AAA595666.PDF,PAGINA 2,nimic,M,0.000,0.050,0.000,0.003,0.003,0.000
SER_235338AAA595666.PDF,POSITION MM,FCFLOC2,A,0.000,0.050,0.035,0.035,90.000,0
SER_235338AAA595666.PDF,PAGINA 3,DISTS,M,9.050,0.050,0.050,9.056,0.006,0.000
SER_235338AAA595666.PDF,PAGINA 3,DIST7,M,9.050,0.050,0.050,9.059,0.009,0.000
SER_235338AAA595666.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.024,0.024,0.000
SER_235338AAA595666.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.029,0.029,0.000
SER_235338AAA595666.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.030,0.030,0.000
SER_235338AAA595666.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.200,0.200,0.012,0.012,0.000
SER_235338AAA595666.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.048,0.048,0.000
SER_235338AAA595666.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.054,0.054,0.000
SER_235338AAA595666.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.052,0.052,0.000
