Fisier,Caracteristica,Cod,Axa,NOMINAL,+TOL,-TOL,MEAS,DEV,OUTTOL
SER_235338AAA597447.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.051,0.051,0.000
SER_235338AAA597447.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.053,0.053,0.000
SER_235338AAA597447.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.071,0.071,0.000
SER_235338AAA597447.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.066,0.066,0.000
SER_235338AAA597447.PDF,PAGINA 9,DIST3,M,11.050,0.050,0.050,11.033,-0.017,0.000
SER_235338AAA597447.PDF,PAGINA 9,DIST14,M,11.050,0.050,0.050,11.034,-0.016,0.000
SER_235338AAA597447.PDF,PAGINA 9,DIST4,M,8.000,0.100,0.100,8.059,0.059,0.000
SER_235338AAA597447.PDF,PAGINA 9,DIST16,M,8.000,0.100,0.100,8.017,0.017,0.000
SER_235338AAA597447.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.138,0.138,0.000
SER_235338AAA597447.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.018,0.018,0.000
SER_235338AAA597447.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.013,0.013,0.000
SER_235338AAA597447.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.154,0.154,0.000
SER_235338AAA597447.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.122,0.122,0.000
